rank	taxon	taxon_label	metabolite	metabolite_label	metabolite_platform	metabolite_display_name	metabolite_annotation	annotation_status	taxon_effect_direction	metabolite_effect_direction	taxon_fdr	metabolite_fdr	spearman_rho	correlation_fdr	adjusted_spearman_rho	adjusted_correlation_fdr	spls_component	spls_loading	prevalence	missingness	biological_note	overall_score	taxon_effect_size	metabolite_effect_size	taxon_best_comparison	metabolite_best_comparison	metabolite_key_full	metabolite_key_without_platform	annotation_id_raw.x	c18n_annotation_by_full_id	annotation_id_raw.y	c18n_annotation_by_qi_id
160	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	Alistipes	C18n_QI762	C18n QI762	C18N	C18n QI762	NA	C18n_feature_without_matched_annotation	lower_in_case_group	lower_in_case_group	0.583347516910695	0.00232352673062016	0.30976450935102134	0.0267127187399874	0.2938629433247066	0.03400106946556589	taxon_not_selected|metabolite_not_selected	0	0.7849740932642487	0	Disease-associated metabolite paired with correlated microbial feature; candidate for downstream biological interpretation.	0.2851301350672081	0.0396156796527869	2.97792878620174	IBD_vs_non_IBD	UC_vs_non_IBD	C18N_QI762	QI762	NA	NA	NA	NA
161	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	HILn_QI27528	HILn QI27528	NA	HILn QI27528	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	lower_in_case_group	0.701708227496494	0.00169457368447268	0.3466157674394364	0.01241684177442638	0.35878573413876685	0.00931485142707769	comp1|comp2	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2848243130013856	2.9609580665565e-4	3.94749810943334	CD_vs_non_IBD	UC_vs_non_IBD	HILN_QI27528	HILN_QI27528	NA	NA	NA	NA
162	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI1054	C18n QI1054	C18N	C18n QI1054	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	5.7839196363683e-4	0.3034625751606883	0.02938555807312325	0.28469832054737715	0.04041805494341716	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.28238146187432966	0.00310020507313553	6.40725548655292	CD_vs_UC	UC_vs_non_IBD	C18N_QI1054	QI1054	NA	NA	NA	NA
163	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	Clostridium	C8p_QI2513	C8p QI2513	C8P	C8p QI2513	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.717792101678811	0.00139654374355068	0.3056893291297445	0.02780027128545389	0.29697442769441357	0.03179908354831178	comp2|comp2	0.32792783612957627	0.8911917098445595	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.28228627037721954	0.0118781304864783	5.62981890675967	CD_vs_UC	IBD_vs_non_IBD	C8P_QI2513	QI2513	NA	NA	NA	NA
164	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	Odoribacter	C18n_QI8934	C18n QI8934	C18N	C18n QI8934	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.735725175417784	7.9488822006181e-4	-0.3081915207978414	0.0270239741595067	-0.28863777731702256	0.03748488644322404	comp1|metabolite_not_selected	0.5918950229345374	0.5207253886010362	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.28022339046595557	0.00458844989895571	5.27096691915602	CD_vs_UC	UC_vs_non_IBD	C18N_QI8934	QI8934	NA	NA	NA	NA
165	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	Akkermansia	C18n_QI1872	C18n QI1872	C18N	C18n QI1872	NA	C18n_feature_without_matched_annotation	lower_in_case_group	lower_in_case_group	0.583347516910695	0.00230268802649599	0.3132245476062604	0.02522604354098352	0.3227081271102376	0.02004894640166929	comp1|comp2	0.12322158359303167	0.34974093264248707	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2800762555805549	0.0283445045277016	4.45121977306494	IBD_vs_non_IBD	UC_vs_non_IBD	C18N_QI1872	QI1872	NA	NA	NA	NA
166	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI2086	C18n QI2086	C18N	C18n QI2086	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00166079509390172	0.34768906201926336	0.01237513607262365	0.32766516604185847	0.01872426370736034	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2800486759910582	0.00310020507313553	4.33034141304211	CD_vs_UC	UC_vs_non_IBD	C18N_QI2086	QI2086	NA	NA	NA	NA
167	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI1784	C18n QI1784	C18N	C18n QI1784	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	0.00163213429480999	-0.35418826456562297	0.01076997441252594	-0.36437901720920585	0.00785852462251166	comp1|comp1	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.27877928367365346	2.9609580665565e-4	2.98049531408185	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI1784	QI1784	NA	NA	NA	NA
168	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	Subdoligranulum	HILn_QI25565	HILn QI25565	NA	HILn QI25565	NA	unannotated_feature_no_matching_platform_annotation	lower_in_case_group	lower_in_case_group	0.687969904973528	0.00160342277663911	0.3168916980354165	0.02352035688807532	0.33259367854462346	0.01742643313334378	taxon_not_selected|metabolite_not_selected	0	0.966321243523316	0	Disease-associated metabolite paired with correlated microbial feature; candidate for downstream biological interpretation.	0.2766155325361607	0.0191451312082043	4.92843698725583	CD_vs_non_IBD	UC_vs_non_IBD	HILN_QI25565	HILN_QI25565	NA	NA	NA	NA
169	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	HILn_QI25565	HILn QI25565	NA	HILn QI25565	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	lower_in_case_group	0.687969904973528	0.00160342277663911	-0.36276450494223994	0.00871648502716816	-0.34077488888808527	0.01412539653850422	comp1;comp2|metabolite_not_selected	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.27483379282956855	0.003770206224345	4.92843698725583	CD_vs_non_IBD	UC_vs_non_IBD	HILN_QI25565	HILN_QI25565	NA	NA	NA	NA
170	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI3278	C18n QI3278	C18N	C18n QI3278	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.701708227496494	0.00103166788215495	0.31317524451048395	0.02522604354098352	0.3229701624116208	0.01997146965345793	comp1|metabolite_not_selected	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.27386459359768855	2.9609580665565e-4	5.3691059025221	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI3278	QI3278	NA	NA	NA	NA
171	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI2985	C18n QI2985	C18N	C18n QI2985	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00107430790722988	0.3247518803037032	0.02063612962628206	0.2971720279251124	0.03179908354831178	comp1|comp2	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2730321242062301	0.00310020507313553	5.28663198418072	CD_vs_UC	UC_vs_non_IBD	C18N_QI2985	QI2985	NA	NA	NA	NA
172	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI11349	C18n QI11349	C18N	C18n QI11349	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	0.00101700628028848	-0.3406178726933443	0.01461649799881975	-0.34115695625129583	0.01412539653850422	comp1|comp1	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.27291464354309386	2.9609580665565e-4	3.1890658774986	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI11349	QI11349	NA	NA	NA	NA
173	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI1030	C18n QI1030	C18N	C18n QI1030	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	5.7839196363683e-4	-0.32098698017671673	0.02218844297771234	-0.32800329871246525	0.01864730323809623	comp1|metabolite_not_selected	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2728449661335336	2.9609580665565e-4	3.8877417285519	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI1030	QI1030	NA	NA	NA	NA
174	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI1750	C18n QI1750	C18N	C18n QI1750	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00177412477401302	0.3157578270785818	0.02399644722429774	0.29309558366162136	0.03440401148475074	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.27177374061179327	0.00310020507313553	6.59821965318503	CD_vs_UC	UC_vs_non_IBD	C18N_QI1750	QI1750	NA	NA	NA	NA
175	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	Subdoligranulum	C18n_QI3682	C18n QI3682	C18N	C18n QI3682	NA	C18n_feature_without_matched_annotation	lower_in_case_group	lower_in_case_group	0.687969904973528	0.00202663071745311	0.30642681367710817	0.02775298112286145	0.31137271785458365	0.02513123154410883	taxon_not_selected|metabolite_not_selected	0	0.966321243523316	0	Disease-associated metabolite paired with correlated microbial feature; candidate for downstream biological interpretation.	0.2694024046077287	0.0191451312082043	5.77649095042478	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI3682	QI3682	NA	NA	NA	NA
176	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI10930	C18n QI10930	C18N	C18n QI10930	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00182537539541811	0.3359838274932614	0.01595731935844505	0.33152602114866264	0.01786949804143292	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2662407900827454	0.00310020507313553	4.5103774388747	CD_vs_UC	UC_vs_non_IBD	C18N_QI10930	QI10930	NA	NA	NA	NA
177	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	Akkermansia	C18n_QI2228	C18n QI2228	C18N	C18n QI2228	NA	C18n_feature_without_matched_annotation	lower_in_case_group	lower_in_case_group	0.583347516910695	0.00160342277663911	0.30812499351576417	0.0270239741595067	0.29876233217928355	0.03099325415963819	comp1|metabolite_not_selected	0.12322158359303167	0.34974093264248707	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2646942994012586	0.0283445045277016	3.62649055639007	IBD_vs_non_IBD	UC_vs_non_IBD	C18N_QI2228	QI2228	NA	NA	NA	NA
178	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	Odoribacter	C18n_QI2917	C18n QI2917	C18N	C18n QI2917	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.735725175417784	5.7839196363683e-4	0.3060410990384236	0.02780027128545389	0.316165878309417	0.0228043295798613	comp1|comp1	0.5918950229345374	0.5207253886010362	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.26176582023714906	0.00458844989895571	3.61606403492537	CD_vs_UC	UC_vs_non_IBD	C18N_QI2917	QI2917	NA	NA	NA	NA
179	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI8934	C18n QI8934	C18N	C18n QI8934	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	7.9488822006181e-4	0.3063669208361749	0.02775298112286145	0.3066556085424009	0.02727184424528209	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.261131128263659	0.00310020507313553	5.27096691915602	CD_vs_UC	UC_vs_non_IBD	C18N_QI8934	QI8934	NA	NA	NA	NA
180	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI873	C18n QI873	C18N	C18n QI873	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00121214811021352	0.33377565830396017	0.01675398266861973	0.3302094132282811	0.01823210480160931	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.26089551504132263	0.00310020507313553	3.77871770710065	CD_vs_UC	UC_vs_non_IBD	C18N_QI873	QI873	NA	NA	NA	NA
181	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI1515	C18n QI1515	C18N	C18n QI1515	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	0.00182537539541811	-0.31420313465935595	0.0248937071667432	-0.29990058587808693	0.03059239036394578	comp1|comp1	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.26038499105969587	2.9609580665565e-4	5.6541829607153	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI1515	QI1515	NA	NA	NA	NA
182	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	Veillonella	C18n_QI2966	C18n QI2966	C18N	C18n QI2966	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.687969904973528	5.5556770370696e-4	-0.318170652496883	0.02322309226304626	-0.2923012503063135	0.03479794767041461	taxon_not_selected|comp1	0.0560433463898042	0.6606217616580311	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2597742834683068	0.0162407053268562	3.73738629291833	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI2966	QI2966	NA	NA	NA	NA
183	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI762	C18n QI762	C18N	C18n QI762	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.701708227496494	0.00232352673062016	0.3460127107111004	0.01241684177442638	0.356807628165404	0.00958757930746179	comp1|metabolite_not_selected	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2579604378928554	2.9609580665565e-4	2.97792878620174	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI762	QI762	NA	NA	NA	NA
184	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	Bilophila	C18n_QI382	C18n QI382	C18N	C18n QI382	NA	C18n_feature_without_matched_annotation	lower_in_case_group	higher_in_case_group	0.698385791095503	9.0783021618456e-4	-0.32901891467845434	0.01934935247947451	-0.33411950093493104	0.01724023279304309	comp1|comp2	0.3818880508384323	0.5880829015544041	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2563253879469078	0.00276497352952435	3.53676868051434	IBD_vs_non_IBD	IBD_vs_non_IBD	C18N_QI382	QI382	NA	NA	NA	NA
185	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	Barnesiella	C18n_QI8934	C18n QI8934	C18N	C18n QI8934	NA	C18n_feature_without_matched_annotation	lower_in_case_group	higher_in_case_group	0.583347516910695	7.9488822006181e-4	-0.3037129572555692	0.02938106457945405	-0.31041882645656227	0.02526165597229713	comp2|metabolite_not_selected	0.1557792853928369	0.3238341968911917	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2561657764484051	0.00984543875213202	5.27096691915602	IBD_vs_non_IBD	UC_vs_non_IBD	C18N_QI8934	QI8934	NA	NA	NA	NA
186	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C8p_QI6409	C8p QI6409	C8P	C8p QI6409	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.687969904973528	9.5917407228237e-4	0.3171534570879979	0.02352035688807532	0.34162590381455266	0.01410120466535203	comp1;comp2|comp2	0.37710860945610286	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.255953131474284	0.003770206224345	4.94747023171726	CD_vs_non_IBD	IBD_vs_non_IBD	C8P_QI6409	QI6409	NA	NA	NA	NA
187	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	Bacteroides	C18n_QI2320	C18n QI2320	C18N	C18n QI2320	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.834013805855349	0.00126690465077861	-0.3254947195170195	0.02032707122551499	-0.3146064964123098	0.02341915891076456	taxon_not_selected|metabolite_not_selected	0	0.9715025906735753	0	Disease-associated metabolite paired with correlated microbial feature; candidate for downstream biological interpretation.	0.25516755969634364	0.0244884532086784	3.15181561885418	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI2320	QI2320	NA	NA	NA	NA
188	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C8p_QI10300	C8p QI10300	C8P	C8p QI10300	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.687969904973528	0.00166686241612189	0.34739788513373415	0.01237513607262365	0.3718017831225378	0.00693151495531549	comp1;comp2|comp2	0.3881376544292531	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.25288935330405515	0.003770206224345	3.04734933290017	CD_vs_non_IBD	IBD_vs_non_IBD	C8P_QI10300	QI10300	NA	NA	NA	NA
189	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	Odoribacter	C18n_QI11349	C18n QI11349	C18N	C18n QI11349	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.735725175417784	0.00101700628028848	-0.32213352685050795	0.02179408007310922	-0.2871656645241551	0.03830899436208917	comp1|comp1	0.5918950229345374	0.5207253886010362	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.25180718677632064	0.00458844989895571	3.1890658774986	CD_vs_UC	UC_vs_non_IBD	C18N_QI11349	QI11349	NA	NA	NA	NA
190	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI762	C18n QI762	C18N	C18n QI762	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.640034995738657	0.00232352673062016	-0.34637986077552024	0.01241684177442638	-0.35294169327617736	0.01052296868037991	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2502858199318855	0.00310020507313553	2.97792878620174	CD_vs_UC	UC_vs_non_IBD	C18N_QI762	QI762	NA	NA	NA	NA
191	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	Barnesiella	C8p_QI5114	C8p QI5114	C8P	C8p QI5114	NA	unannotated_feature_no_matching_platform_annotation	lower_in_case_group	higher_in_case_group	0.583347516910695	0.00220936156538754	-0.32011528215780105	0.02221737343575199	-0.33060939925831356	0.01813497357929698	comp2|comp2	0.1904275776545633	0.3238341968911917	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2470119495241182	0.00984543875213202	4.76263084698455	IBD_vs_non_IBD	IBD_vs_non_IBD	C8P_QI5114	QI5114	NA	NA	NA	NA
192	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI2966	C18n QI2966	C18N	C18n QI2966	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.640034995738657	5.5556770370696e-4	-0.3106452212696112	0.02624970530366676	-0.29766814393886687	0.03174449784160609	comp1|comp1	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2460541448771558	0.00310020507313553	3.73738629291833	CD_vs_UC	UC_vs_non_IBD	C18N_QI2966	QI2966	NA	NA	NA	NA
193	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	HILn_QI25565	HILn QI25565	NA	HILn QI25565	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	lower_in_case_group	0.640034995738657	0.00160342277663911	-0.31533853652877625	0.02410331178224279	-0.3043534676822431	0.02836875260730378	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2460437564949188	0.00310020507313553	4.92843698725583	CD_vs_UC	UC_vs_non_IBD	HILN_QI25565	HILN_QI25565	NA	NA	NA	NA
194	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	Propionibacterium	C8p_QI2513	C8p QI2513	C8P	C8p QI2513	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.840683165464532	0.00139654374355068	0.3405428116510566	0.01461649799881975	0.3283451484101296	0.01856259587970533	taxon_not_selected|comp2	0.32792783612957627	0.15284974093264247	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2458467317466547	0.00120476287719185	5.62981890675967	CD_vs_UC	IBD_vs_non_IBD	C8P_QI2513	QI2513	NA	NA	NA	NA
195	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	Odoribacter	C18n_QI1872	C18n QI1872	C18N	C18n QI1872	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.735725175417784	0.00230268802649599	0.3099411944556464	0.02667852844379802	0.3194723200673341	0.02125883418683779	comp1|comp2	0.5918950229345374	0.5207253886010362	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.24435868023794177	0.00458844989895571	4.45121977306494	CD_vs_UC	UC_vs_non_IBD	C18N_QI1872	QI1872	NA	NA	NA	NA
196	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI11349	C18n QI11349	C18N	C18n QI11349	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00101700628028848	0.3274310595065312	0.01954661644688938	0.3177482894464026	0.02207347296680465	comp1|comp1	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2439390483832156	0.00310020507313553	3.1890658774986	CD_vs_UC	UC_vs_non_IBD	C18N_QI11349	QI11349	NA	NA	NA	NA
197	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C18n_QI13348	C18n QI13348	C18N	C18n QI13348	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.687969904973528	0.00107449345891034	-0.33867684418605	0.01529225982583896	-0.3432104122550769	0.01359031237923287	comp1;comp2|comp2	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2436749378326581	0.003770206224345	4.36987015166265	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI13348	QI13348	NA	NA	NA	NA
198	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI903	C18n QI903	C18N	C18n QI903	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	0.00232352673062016	-0.3006074425426189	0.03154113919468104	-0.3021464187743654	0.02927807720271755	comp1|metabolite_not_selected	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.24358568503233136	2.9609580665565e-4	5.96439632505417	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI903	QI903	NA	NA	NA	NA
199	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	Blautia	C18n_QI4874	C18n QI4874	C18N	C18n QI4874	NA	C18n_feature_without_matched_annotation	lower_in_case_group	higher_in_case_group	0.899847523293641	0.00102851179914872	0.31900571663521765	0.02261781889006404	0.3005987093770697	0.03019342287759657	taxon_not_selected|comp2	0.4107413328026332	0.9740932642487048	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.24270302694032173	0.00148605939572706	4.31290504268445	CD_vs_non_IBD	IBD_vs_non_IBD	C18N_QI4874	QI4874	NA	NA	NA	NA
